Date,2y,Date,10y,Date,BankRate
02/05/2002,4.868,02/05/2002,5.221,24/01/2002,4
01/05/2002,4.789,01/05/2002,5.153,23/01/2002,4
30/04/2002,4.803,30/04/2002,5.189,22/01/2002,4
29/04/2002,4.797,29/04/2002,5.194,21/01/2002,4
26/04/2002,4.753,26/04/2002,5.139,18/01/2002,4
25/04/2002,4.805,25/04/2002,5.174,17/01/2002,4
24/04/2002,4.871,24/04/2002,5.232,16/01/2002,4
23/04/2002,4.898,23/04/2002,5.263,15/01/2002,4
22/04/2002,4.862,22/04/2002,5.226,14/01/2002,4
19/04/2002,4.917,19/04/2002,5.269,11/01/2002,4
18/04/2002,4.921,18/04/2002,5.259,10/01/2002,4
17/04/2002,4.938,17/04/2002,5.227,09/01/2002,4
16/04/2002,4.938,16/04/2002,5.226,08/01/2002,4
15/04/2002,4.855,15/04/2002,5.148,07/01/2002,4
12/04/2002,4.892,12/04/2002,5.181,04/01/2002,4
11/04/2002,4.908,11/04/2002,5.181,03/01/2002,4
10/04/2002,4.955,10/04/2002,5.24,02/01/2002,4
09/04/2002,4.955,09/04/2002,5.223,28/12/2001,4
08/04/2002,4.941,08/04/2002,5.207,27/12/2001,4
05/04/2002,4.955,05/04/2002,5.193,24/12/2001,4
04/04/2002,4.99,04/04/2002,5.179,21/12/2001,4
03/04/2002,5.037,03/04/2002,5.232,20/12/2001,4
02/04/2002,5.105,02/04/2002,5.292,19/12/2001,4
01/04/2002,5.101,01/04/2002,5.295,18/12/2001,4
29/03/2002,5.093,29/03/2002,5.293,17/12/2001,4
28/03/2002,5.095,28/03/2002,5.294,14/12/2001,4
27/03/2002,5.05,27/03/2002,5.232,13/12/2001,4
26/03/2002,5.104,26/03/2002,5.298,12/12/2001,4
25/03/2002,5.141,25/03/2002,5.329,11/12/2001,4
22/03/2002,5.113,22/03/2002,5.309,10/12/2001,4
21/03/2002,5.097,21/03/2002,5.3,07/12/2001,4
20/03/2002,5.035,20/03/2002,5.273,06/12/2001,4
19/03/2002,5.012,19/03/2002,5.243,05/12/2001,4
18/03/2002,5.026,18/03/2002,5.234,04/12/2001,4
15/03/2002,5.036,15/03/2002,5.251,03/12/2001,4
14/03/2002,5.015,14/03/2002,5.261,29/11/2001,4
13/03/2002,5.004,13/03/2002,5.222,28/11/2001,4
12/03/2002,4.981,12/03/2002,5.192,27/11/2001,4
11/03/2002,4.992,11/03/2002,5.188,26/11/2001,4
08/03/2002,5.014,08/03/2002,5.215,23/11/2001,4
07/03/2002,4.994,07/03/2002,5.224,22/11/2001,4
06/03/2002,4.891,06/03/2002,5.162,21/11/2001,4
05/03/2002,4.788,05/03/2002,5.116,20/11/2001,4
04/03/2002,4.75,04/03/2002,5.053,19/11/2001,4
01/03/2002,4.69,01/03/2002,5.046,16/11/2001,4
28/02/2002,4.623,28/02/2002,4.994,15/11/2001,4
27/02/2002,4.635,27/02/2002,4.987,14/11/2001,4
26/02/2002,4.641,26/02/2002,4.993,13/11/2001,4
25/02/2002,4.629,25/02/2002,4.957,12/11/2001,4
22/02/2002,4.595,22/02/2002,4.936,09/11/2001,4
21/02/2002,4.638,21/02/2002,4.985,08/11/2001,4
20/02/2002,4.641,20/02/2002,4.962,07/11/2001,4.5
19/02/2002,4.655,19/02/2002,4.942,06/11/2001,4.5
18/02/2002,4.703,18/02/2002,4.921,05/11/2001,4.5
15/02/2002,4.688,15/02/2002,4.924,02/11/2001,4.5
14/02/2002,4.728,14/02/2002,4.998,01/11/2001,4.5
13/02/2002,4.769,13/02/2002,5.033,30/10/2001,4.5
12/02/2002,4.8,12/02/2002,5.032,29/10/2001,4.5
11/02/2002,4.641,11/02/2002,4.952,26/10/2001,4.5
08/02/2002,4.627,08/02/2002,4.945,25/10/2001,4.5
07/02/2002,4.669,07/02/2002,4.958,24/10/2001,4.5
06/02/2002,4.573,06/02/2002,4.824,23/10/2001,4.5
05/02/2002,4.584,05/02/2002,4.792,22/10/2001,4.5
04/02/2002,4.627,04/02/2002,4.824,19/10/2001,4.5
01/02/2002,4.7,01/02/2002,4.869,18/10/2001,4.5
31/01/2002,4.707,31/01/2002,4.887,17/10/2001,4.5
30/01/2002,4.691,30/01/2002,4.934,16/10/2001,4.5
29/01/2002,4.711,29/01/2002,4.983,15/10/2001,4.5
28/01/2002,4.74,28/01/2002,5.013,12/10/2001,4.5
25/01/2002,4.744,25/01/2002,5.013,11/10/2001,4.5
24/01/2002,4.602,24/01/2002,4.92,10/10/2001,4.5
23/01/2002,4.515,23/01/2002,4.836,09/10/2001,4.5
22/01/2002,4.575,22/01/2002,4.857,08/10/2001,4.5
21/01/2002,4.507,21/01/2002,4.814,05/10/2001,4.5
18/01/2002,4.574,18/01/2002,4.858,04/10/2001,4.5
17/01/2002,4.587,17/01/2002,4.83,03/10/2001,4.75
16/01/2002,4.635,16/01/2002,4.816,02/10/2001,4.75
15/01/2002,4.693,15/01/2002,4.854,01/10/2001,4.75
14/01/2002,4.676,14/01/2002,4.849,28/09/2001,4.75
11/01/2002,4.797,11/01/2002,4.903,27/09/2001,4.75
10/01/2002,4.769,10/01/2002,4.916,26/09/2001,4.75
09/01/2002,4.828,09/01/2002,4.967,25/09/2001,4.75
08/01/2002,4.731,08/01/2002,4.916,24/09/2001,4.75
07/01/2002,4.72,07/01/2002,4.915,21/09/2001,4.75
04/01/2002,4.698,04/01/2002,4.993,20/09/2001,4.75
03/01/2002,4.576,03/01/2002,4.952,19/09/2001,4.75
02/01/2002,4.693,02/01/2002,4.994,18/09/2001,4.75
01/01/2002,4.761,01/01/2002,5.055,17/09/2001,5
31/12/2001,4.761,31/12/2001,5.054,14/09/2001,5
28/12/2001,4.732,28/12/2001,5.031,13/09/2001,5
27/12/2001,4.717,27/12/2001,4.992,12/09/2001,5
26/12/2001,4.614,26/12/2001,4.849,11/09/2001,5
25/12/2001,4.614,25/12/2001,4.849,10/09/2001,5
24/12/2001,4.613,24/12/2001,4.847,07/09/2001,5
21/12/2001,4.635,21/12/2001,4.891,06/09/2001,5
20/12/2001,4.592,20/12/2001,4.844,05/09/2001,5
19/12/2001,4.584,19/12/2001,4.826,04/09/2001,5
18/12/2001,4.624,18/12/2001,4.867,03/09/2001,5
17/12/2001,4.637,17/12/2001,4.874,30/08/2001,5
14/12/2001,4.624,14/12/2001,4.813,29/08/2001,5
13/12/2001,4.552,13/12/2001,4.808,28/08/2001,5
12/12/2001,4.472,12/12/2001,4.793,24/08/2001,5
11/12/2001,4.576,11/12/2001,4.905,23/08/2001,5
10/12/2001,4.621,10/12/2001,4.943,22/08/2001,5
07/12/2001,4.667,07/12/2001,4.974,21/08/2001,5
06/12/2001,4.565,06/12/2001,4.849,20/08/2001,5
05/12/2001,4.45,05/12/2001,4.762,17/08/2001,5
04/12/2001,4.26,04/12/2001,4.621,16/08/2001,5
03/12/2001,4.261,03/12/2001,4.626,15/08/2001,5
30/11/2001,4.337,30/11/2001,4.655,14/08/2001,5
29/11/2001,4.404,29/11/2001,4.688,13/08/2001,5
28/11/2001,4.419,28/11/2001,4.717,10/08/2001,5
27/11/2001,4.487,27/11/2001,4.777,09/08/2001,5
26/11/2001,4.279,26/11/2001,4.673,08/08/2001,5
23/11/2001,4.297,23/11/2001,4.704,07/08/2001,5
22/11/2001,4.316,22/11/2001,4.722,06/08/2001,5
21/11/2001,4.307,21/11/2001,4.72,03/08/2001,5
20/11/2001,4.217,20/11/2001,4.658,02/08/2001,5
19/11/2001,4.238,19/11/2001,4.663,01/08/2001,5.25
16/11/2001,4.275,16/11/2001,4.679,30/07/2001,5.25
15/11/2001,4.263,15/11/2001,4.67,27/07/2001,5.25
14/11/2001,4.093,14/11/2001,4.572,26/07/2001,5.25
13/11/2001,3.949,13/11/2001,4.498,25/07/2001,5.25
12/11/2001,3.845,12/11/2001,4.384,24/07/2001,5.25
09/11/2001,3.888,09/11/2001,4.394,23/07/2001,5.25
08/11/2001,3.912,08/11/2001,4.414,20/07/2001,5.25
07/11/2001,3.946,07/11/2001,4.392,19/07/2001,5.25
06/11/2001,4.035,06/11/2001,4.431,18/07/2001,5.25
05/11/2001,4.02,05/11/2001,4.436,17/07/2001,5.25
02/11/2001,4.12,02/11/2001,4.502,16/07/2001,5.25
01/11/2001,4.108,01/11/2001,4.451,13/07/2001,5.25
31/10/2001,4.157,31/10/2001,4.533,12/07/2001,5.25
30/10/2001,4.167,30/10/2001,4.563,11/07/2001,5.25
29/10/2001,4.258,29/10/2001,4.639,06/07/2001,5.25
26/10/2001,4.299,26/10/2001,4.693,05/07/2001,5.25
25/10/2001,4.27,25/10/2001,4.683,04/07/2001,5.25
24/10/2001,4.359,24/10/2001,4.737,03/07/2001,5.25
23/10/2001,4.464,23/10/2001,4.803,02/07/2001,5.25
22/10/2001,4.455,22/10/2001,4.786,29/06/2001,5.25
19/10/2001,4.485,19/10/2001,4.794,28/06/2001,5.25
18/10/2001,4.517,18/10/2001,4.805,27/06/2001,5.25
17/10/2001,4.509,17/10/2001,4.811,26/06/2001,5.25
16/10/2001,4.541,16/10/2001,4.795,25/06/2001,5.25
15/10/2001,4.561,15/10/2001,4.799,22/06/2001,5.25
12/10/2001,4.629,12/10/2001,4.859,21/06/2001,5.25
11/10/2001,4.659,11/10/2001,4.873,20/06/2001,5.25
10/10/2001,4.613,10/10/2001,4.815,19/06/2001,5.25
09/10/2001,4.583,09/10/2001,4.815,18/06/2001,5.25
08/10/2001,4.482,08/10/2001,4.748,15/06/2001,5.25
05/10/2001,4.485,05/10/2001,4.792,14/06/2001,5.25
04/10/2001,4.479,04/10/2001,4.797,13/06/2001,5.25
03/10/2001,4.49,03/10/2001,4.798,12/06/2001,5.25
02/10/2001,4.568,02/10/2001,4.871,11/06/2001,5.25
01/10/2001,4.615,01/10/2001,4.918,08/06/2001,5.25
28/09/2001,4.576,28/09/2001,4.907,07/06/2001,5.25
27/09/2001,4.54,27/09/2001,4.883,06/06/2001,5.25
26/09/2001,4.57,26/09/2001,4.902,05/06/2001,5.25
25/09/2001,4.55,25/09/2001,4.949,04/06/2001,5.25
24/09/2001,4.568,24/09/2001,4.96,01/06/2001,5.25
21/09/2001,4.553,21/09/2001,4.925,30/05/2001,5.25
20/09/2001,4.621,20/09/2001,4.934,29/05/2001,5.25
19/09/2001,4.608,19/09/2001,4.915,25/05/2001,5.25
18/09/2001,4.61,18/09/2001,4.887,24/05/2001,5.25
17/09/2001,4.59,17/09/2001,4.863,23/05/2001,5.25
14/09/2001,4.556,14/09/2001,4.825,22/05/2001,5.25
13/09/2001,4.646,13/09/2001,4.9,21/05/2001,5.25
12/09/2001,4.587,12/09/2001,4.87,18/05/2001,5.25
11/09/2001,4.72,11/09/2001,4.869,17/05/2001,5.25
10/09/2001,4.819,10/09/2001,4.926,15/05/2001,5.25
07/09/2001,4.834,07/09/2001,4.921,14/05/2001,5.25
06/09/2001,4.917,06/09/2001,4.996,11/05/2001,5.25
05/09/2001,4.998,05/09/2001,5.038,10/05/2001,5.25
04/09/2001,4.995,04/09/2001,5.016,09/05/2001,5.5
03/09/2001,4.846,03/09/2001,4.864,08/05/2001,5.5
31/08/2001,4.896,31/08/2001,4.866,04/05/2001,5.5
30/08/2001,4.897,30/08/2001,4.815,03/05/2001,5.5
29/08/2001,4.951,29/08/2001,4.84,02/05/2001,5.5
28/08/2001,4.975,28/08/2001,4.835,01/05/2001,5.5
27/08/2001,5.028,27/08/2001,4.923,30/04/2001,5.5
24/08/2001,5.032,24/08/2001,4.919,27/04/2001,5.5
23/08/2001,5.013,23/08/2001,4.887,26/04/2001,5.5
22/08/2001,5.052,22/08/2001,4.897,25/04/2001,5.5
21/08/2001,5.046,21/08/2001,4.871,24/04/2001,5.5
20/08/2001,5.022,20/08/2001,4.855,23/04/2001,5.5
17/08/2001,4.991,17/08/2001,4.829,20/04/2001,5.5
16/08/2001,5.072,16/08/2001,4.903,19/04/2001,5.5
15/08/2001,5.072,15/08/2001,4.939,18/04/2001,5.5
14/08/2001,4.931,14/08/2001,4.896,17/04/2001,5.5
13/08/2001,4.864,13/08/2001,4.836,16/04/2001,5.5
10/08/2001,4.89,10/08/2001,4.843,13/04/2001,5.5
09/08/2001,4.937,09/08/2001,4.873,12/04/2001,5.5
08/08/2001,5.025,08/08/2001,4.939,11/04/2001,5.5
07/08/2001,5.043,07/08/2001,4.998,10/04/2001,5.5
06/08/2001,5.033,06/08/2001,5.016,09/04/2001,5.5
03/08/2001,5.066,03/08/2001,5.053,06/04/2001,5.5
02/08/2001,5.121,02/08/2001,5.085,05/04/2001,5.5
01/08/2001,5.208,01/08/2001,5.045,04/04/2001,5.75
31/07/2001,5.168,31/07/2001,5.01,03/04/2001,5.75
30/07/2001,5.192,30/07/2001,5.031,02/04/2001,5.75
27/07/2001,5.21,27/07/2001,5.046,30/03/2001,5.75
26/07/2001,5.255,26/07/2001,5.075,29/03/2001,5.75
25/07/2001,5.288,25/07/2001,5.084,28/03/2001,5.75
24/07/2001,5.286,24/07/2001,5.068,26/03/2001,5.75
23/07/2001,5.296,23/07/2001,5.067,23/03/2001,5.75
20/07/2001,5.325,20/07/2001,5.071,22/03/2001,5.75
19/07/2001,5.383,19/07/2001,5.131,21/03/2001,5.75
18/07/2001,5.323,18/07/2001,5.105,20/03/2001,5.75
17/07/2001,5.328,17/07/2001,5.133,19/03/2001,5.75
16/07/2001,5.299,16/07/2001,5.134,16/03/2001,5.75
13/07/2001,5.306,13/07/2001,5.154,15/03/2001,5.75
12/07/2001,5.284,12/07/2001,5.122,14/03/2001,5.75
11/07/2001,5.237,11/07/2001,5.094,13/03/2001,5.75
10/07/2001,5.317,10/07/2001,5.179,12/03/2001,5.75
09/07/2001,5.339,09/07/2001,5.204,09/03/2001,5.75
06/07/2001,5.319,06/07/2001,5.162,08/03/2001,5.75
05/07/2001,5.447,05/07/2001,5.289,07/03/2001,5.75
04/07/2001,5.464,04/07/2001,5.294,05/03/2001,5.75
03/07/2001,5.471,03/07/2001,5.313,02/03/2001,5.75
02/07/2001,5.466,02/07/2001,5.302,01/03/2001,5.75
29/06/2001,5.496,29/06/2001,5.289,27/02/2001,5.75
28/06/2001,5.443,28/06/2001,5.239,26/02/2001,5.75
27/06/2001,5.338,27/06/2001,5.152,23/02/2001,5.75
26/06/2001,5.302,26/06/2001,5.162,22/02/2001,5.75
25/06/2001,5.314,25/06/2001,5.119,21/02/2001,5.75
22/06/2001,5.352,22/06/2001,5.148,20/02/2001,5.75
21/06/2001,5.423,21/06/2001,5.224,19/02/2001,5.75
20/06/2001,5.437,20/06/2001,5.192,16/02/2001,5.75
19/06/2001,5.406,19/06/2001,5.177,15/02/2001,5.75
18/06/2001,5.37,18/06/2001,5.162,14/02/2001,5.75
15/06/2001,5.4,15/06/2001,5.165,13/02/2001,5.75
14/06/2001,5.418,14/06/2001,5.176,12/02/2001,5.75
13/06/2001,5.457,13/06/2001,5.242,09/02/2001,5.75
12/06/2001,5.408,12/06/2001,5.224,08/02/2001,5.75
11/06/2001,5.216,11/06/2001,5.133,07/02/2001,6
08/06/2001,5.201,08/06/2001,5.161,06/02/2001,6
07/06/2001,5.199,07/06/2001,5.136,05/02/2001,6
06/06/2001,5.198,06/06/2001,5.093,02/02/2001,6
05/06/2001,5.195,05/06/2001,5.088,01/02/2001,6
04/06/2001,5.183,04/06/2001,5.148,31/01/2001,6
01/06/2001,5.192,01/06/2001,5.138,30/01/2001,6
31/05/2001,5.267,31/05/2001,5.226,29/01/2001,6
30/05/2001,5.276,30/05/2001,5.214,26/01/2001,6
29/05/2001,5.287,29/05/2001,5.212,25/01/2001,6
28/05/2001,5.142,28/05/2001,5.239,24/01/2001,6
25/05/2001,5.142,25/05/2001,5.242,23/01/2001,6
24/05/2001,5.094,24/05/2001,5.2,22/01/2001,6
23/05/2001,5.085,23/05/2001,5.18,19/01/2001,6
22/05/2001,5.117,22/05/2001,5.132,18/01/2001,6
21/05/2001,5.151,21/05/2001,5.127,17/01/2001,6
18/05/2001,5.127,18/05/2001,5.116,16/01/2001,6
17/05/2001,5.183,17/05/2001,5.038,15/01/2001,6
16/05/2001,5.134,16/05/2001,5.026,12/01/2001,6
15/05/2001,5.028,15/05/2001,5.101,11/01/2001,6
14/05/2001,5.004,14/05/2001,5.1,10/01/2001,6
11/05/2001,4.976,11/05/2001,5.037,09/01/2001,6
10/05/2001,4.92,10/05/2001,4.985,08/01/2001,6
09/05/2001,4.887,09/05/2001,4.957,05/01/2001,6
08/05/2001,4.885,08/05/2001,4.987,04/01/2001,6
07/05/2001,4.911,07/05/2001,4.995,03/01/2001,6
04/05/2001,4.911,04/05/2001,4.995,29/12/2000,6
03/05/2001,4.963,03/05/2001,5.033,19/12/2000,6
02/05/2001,4.989,02/05/2001,5.057,18/12/2000,6
01/05/2001,4.977,01/05/2001,5.092,15/12/2000,6
30/04/2001,4.993,30/04/2001,5.118,14/12/2000,6
27/04/2001,4.933,27/04/2001,5.058,13/12/2000,6
26/04/2001,4.889,26/04/2001,4.997,12/12/2000,6
25/04/2001,4.923,25/04/2001,5.047,11/12/2000,6
24/04/2001,4.948,24/04/2001,5.019,08/12/2000,6
23/04/2001,4.941,23/04/2001,5.018,07/12/2000,6
20/04/2001,5.003,20/04/2001,5.066,06/12/2000,6
19/04/2001,5.008,19/04/2001,5.088,05/12/2000,6
18/04/2001,5.044,18/04/2001,5.054,04/12/2000,6
17/04/2001,5.047,17/04/2001,4.975,01/12/2000,6
16/04/2001,5.037,16/04/2001,4.947,29/11/2000,6
13/04/2001,5.037,13/04/2001,4.947,28/11/2000,6
12/04/2001,5.038,12/04/2001,4.945,27/11/2000,6
11/04/2001,4.993,11/04/2001,4.884,24/11/2000,6
10/04/2001,4.901,10/04/2001,4.79,23/11/2000,6
09/04/2001,4.855,09/04/2001,4.754,22/11/2000,6
06/04/2001,4.875,06/04/2001,4.75,21/11/2000,6
05/04/2001,4.914,05/04/2001,4.814,20/11/2000,6
04/04/2001,4.912,04/04/2001,4.811,17/11/2000,6
03/04/2001,4.916,03/04/2001,4.766,16/11/2000,6
02/04/2001,4.932,02/04/2001,4.794,15/11/2000,6
30/03/2001,4.965,30/03/2001,4.784,14/11/2000,6
29/03/2001,4.969,29/03/2001,4.756,13/11/2000,6
28/03/2001,4.969,28/03/2001,4.692,10/11/2000,6
27/03/2001,4.933,27/03/2001,4.686,09/11/2000,6
26/03/2001,4.906,26/03/2001,4.631,08/11/2000,6
23/03/2001,4.868,23/03/2001,4.59,07/11/2000,6
22/03/2001,4.849,22/03/2001,4.539,06/11/2000,6
21/03/2001,4.953,21/03/2001,4.604,02/11/2000,6
20/03/2001,4.977,20/03/2001,4.595,01/11/2000,6
19/03/2001,4.931,19/03/2001,4.556,30/10/2000,6
16/03/2001,4.941,16/03/2001,4.562,27/10/2000,6
15/03/2001,4.978,15/03/2001,4.632,26/10/2000,6
14/03/2001,5.032,14/03/2001,4.677,25/10/2000,6
13/03/2001,5.105,13/03/2001,4.765,24/10/2000,6
12/03/2001,5.114,12/03/2001,4.758,23/10/2000,6
09/03/2001,5.145,09/03/2001,4.765,20/10/2000,6
08/03/2001,5.148,08/03/2001,4.756,19/10/2000,6
07/03/2001,5.19,07/03/2001,4.771,18/10/2000,6
06/03/2001,5.196,06/03/2001,4.757,17/10/2000,6
05/03/2001,5.182,05/03/2001,4.761,16/10/2000,6
02/03/2001,5.159,02/03/2001,4.739,13/10/2000,6
01/03/2001,5.133,01/03/2001,4.739,12/10/2000,6
28/02/2001,5.134,28/02/2001,4.798,11/10/2000,6
27/02/2001,5.124,27/02/2001,4.904,10/10/2000,6
26/02/2001,5.175,26/02/2001,4.977,09/10/2000,6
23/02/2001,5.206,23/02/2001,4.978,06/10/2000,6
22/02/2001,5.215,22/02/2001,4.985,05/10/2000,6
21/02/2001,5.234,21/02/2001,4.961,04/10/2000,6
20/02/2001,5.241,20/02/2001,4.943,03/10/2000,6
19/02/2001,5.262,19/02/2001,4.939,02/10/2000,6
16/02/2001,5.278,16/02/2001,4.947,29/09/2000,6
15/02/2001,5.298,15/02/2001,4.954,28/09/2000,6
14/02/2001,5.248,14/02/2001,4.917,27/09/2000,6
13/02/2001,5.208,13/02/2001,4.85,26/09/2000,6
12/02/2001,5.228,12/02/2001,4.848,25/09/2000,6
09/02/2001,5.243,09/02/2001,4.839,22/09/2000,6
08/02/2001,5.258,08/02/2001,4.87,21/09/2000,6
07/02/2001,5.239,07/02/2001,4.813,20/09/2000,6
06/02/2001,5.243,06/02/2001,4.845,19/09/2000,6
05/02/2001,5.247,05/02/2001,4.848,18/09/2000,6
02/02/2001,5.261,02/02/2001,4.854,15/09/2000,6
01/02/2001,5.208,01/02/2001,4.848,14/09/2000,6
31/01/2001,5.179,31/01/2001,4.836,13/09/2000,6
30/01/2001,5.231,30/01/2001,4.901,12/09/2000,6
29/01/2001,5.256,29/01/2001,4.901,11/09/2000,6
26/01/2001,5.268,26/01/2001,4.898,08/09/2000,6
25/01/2001,5.317,25/01/2001,4.949,07/09/2000,6
24/01/2001,5.309,24/01/2001,4.96,06/09/2000,6
23/01/2001,5.279,23/01/2001,4.966,05/09/2000,6
22/01/2001,5.267,22/01/2001,4.974,04/09/2000,6
19/01/2001,5.249,19/01/2001,4.932,01/09/2000,6
18/01/2001,5.227,18/01/2001,4.93,30/08/2000,6
17/01/2001,5.28,17/01/2001,4.95,29/08/2000,6
16/01/2001,5.244,16/01/2001,4.947,25/08/2000,6
15/01/2001,5.257,15/01/2001,4.915,24/08/2000,6
12/01/2001,5.286,12/01/2001,4.925,23/08/2000,6
11/01/2001,5.247,11/01/2001,4.849,22/08/2000,6
10/01/2001,5.245,10/01/2001,4.85,21/08/2000,6
09/01/2001,5.223,09/01/2001,4.863,18/08/2000,6
08/01/2001,5.179,08/01/2001,4.803,17/08/2000,6
05/01/2001,5.2,05/01/2001,4.796,16/08/2000,6
04/01/2001,5.211,04/01/2001,4.787,15/08/2000,6
03/01/2001,5.221,03/01/2001,4.728,14/08/2000,6
02/01/2001,5.23,02/01/2001,4.785,11/08/2000,6
29/12/2000,5.279,01/01/2001,4.881,10/08/2000,6
28/12/2000,5.286,29/12/2000,4.881,09/08/2000,6
27/12/2000,5.287,28/12/2000,4.907,08/08/2000,6
26/12/2000,5.289,27/12/2000,4.9,07/08/2000,6
25/12/2000,5.292,26/12/2000,4.931,04/08/2000,6
22/12/2000,5.293,25/12/2000,4.931,03/08/2000,6
21/12/2000,5.283,22/12/2000,4.931,02/08/2000,6
20/12/2000,5.349,21/12/2000,4.945,01/08/2000,6
19/12/2000,5.454,20/12/2000,4.918,28/07/2000,6
18/12/2000,5.44,19/12/2000,4.932,27/07/2000,6
15/12/2000,5.455,18/12/2000,4.894,26/07/2000,6
14/12/2000,5.41,15/12/2000,4.894,25/07/2000,6
13/12/2000,5.388,14/12/2000,4.928,24/07/2000,6
12/12/2000,5.402,13/12/2000,4.896,21/07/2000,6
11/12/2000,5.406,12/12/2000,4.941,20/07/2000,6
08/12/2000,5.407,11/12/2000,4.912,19/07/2000,6
07/12/2000,5.385,08/12/2000,4.913,18/07/2000,6
06/12/2000,5.408,07/12/2000,4.863,17/07/2000,6
05/12/2000,5.459,06/12/2000,4.849,14/07/2000,6
04/12/2000,5.457,05/12/2000,4.859,13/07/2000,6
01/12/2000,5.481,04/12/2000,4.85,12/07/2000,6
30/11/2000,5.478,01/12/2000,4.87,11/07/2000,6
29/11/2000,5.506,30/11/2000,4.881,10/07/2000,6
28/11/2000,5.538,29/11/2000,4.913,07/07/2000,6
27/11/2000,5.559,28/11/2000,4.889,06/07/2000,6
24/11/2000,5.552,27/11/2000,4.898,05/07/2000,6
23/11/2000,5.543,24/11/2000,4.939,04/07/2000,6
22/11/2000,5.552,23/11/2000,4.93,03/07/2000,6
21/11/2000,5.592,22/11/2000,4.972,29/06/2000,6
20/11/2000,5.573,21/11/2000,5.067,28/06/2000,6
17/11/2000,5.572,20/11/2000,5.089,27/06/2000,6
16/11/2000,5.561,17/11/2000,5.084,26/06/2000,6
15/11/2000,5.597,16/11/2000,5.07,23/06/2000,6
14/11/2000,5.64,15/11/2000,5.101,22/06/2000,6
13/11/2000,5.659,14/11/2000,5.114,21/06/2000,6
10/11/2000,5.683,13/11/2000,5.096,20/06/2000,6
09/11/2000,5.693,10/11/2000,5.132,19/06/2000,6
08/11/2000,5.709,09/11/2000,5.155,16/06/2000,6
07/11/2000,5.707,08/11/2000,5.171,15/06/2000,6
06/11/2000,5.714,07/11/2000,5.168,14/06/2000,6
03/11/2000,5.719,06/11/2000,5.145,13/06/2000,6
02/11/2000,5.709,03/11/2000,5.14,12/06/2000,6
01/11/2000,5.747,02/11/2000,5.149,09/06/2000,6
31/10/2000,5.785,01/11/2000,5.163,08/06/2000,6
30/10/2000,5.78,31/10/2000,5.161,07/06/2000,6
27/10/2000,5.779,30/10/2000,5.177,06/06/2000,6
26/10/2000,5.755,27/10/2000,5.193,05/06/2000,6
25/10/2000,5.759,26/10/2000,5.152,02/06/2000,6
24/10/2000,5.754,25/10/2000,5.147,01/06/2000,6
23/10/2000,5.766,24/10/2000,5.139,30/05/2000,6
20/10/2000,5.766,23/10/2000,5.134,26/05/2000,6
19/10/2000,5.76,20/10/2000,5.121,25/05/2000,6
18/10/2000,5.764,19/10/2000,5.118,24/05/2000,6
17/10/2000,5.811,18/10/2000,5.095,23/05/2000,6
16/10/2000,5.808,17/10/2000,5.113,22/05/2000,6
13/10/2000,5.792,16/10/2000,5.095,19/05/2000,6
12/10/2000,5.823,13/10/2000,5.091,18/05/2000,6
11/10/2000,5.862,12/10/2000,5.075,17/05/2000,6
10/10/2000,5.89,11/10/2000,5.097,16/05/2000,6
09/10/2000,5.854,10/10/2000,5.125,15/05/2000,6
06/10/2000,5.881,09/10/2000,5.118,12/05/2000,6
05/10/2000,5.873,06/10/2000,5.201,11/05/2000,6
04/10/2000,5.874,05/10/2000,5.218,10/05/2000,6
03/10/2000,5.864,04/10/2000,5.213,09/05/2000,6
02/10/2000,5.852,03/10/2000,5.203,08/05/2000,6
29/09/2000,5.848,02/10/2000,5.197,05/05/2000,6
28/09/2000,5.904,29/09/2000,5.195,04/05/2000,6
27/09/2000,5.916,28/09/2000,5.301,03/05/2000,6
26/09/2000,5.912,27/09/2000,5.317,02/05/2000,6
25/09/2000,5.924,26/09/2000,5.33,28/04/2000,6
22/09/2000,5.88,25/09/2000,5.339,27/04/2000,6
21/09/2000,5.914,22/09/2000,5.281,26/04/2000,6
20/09/2000,5.931,21/09/2000,5.327,20/04/2000,6
19/09/2000,5.926,20/09/2000,5.358,19/04/2000,6
18/09/2000,5.955,19/09/2000,5.357,18/04/2000,6
15/09/2000,5.979,18/09/2000,5.385,17/04/2000,6
14/09/2000,5.967,15/09/2000,5.376,14/04/2000,6
13/09/2000,5.986,14/09/2000,5.338,13/04/2000,6
12/09/2000,5.994,13/09/2000,5.4,12/04/2000,6
11/09/2000,5.981,12/09/2000,5.399,11/04/2000,6
08/09/2000,5.977,11/09/2000,5.331,10/04/2000,6
07/09/2000,5.953,08/09/2000,5.325,07/04/2000,6
06/09/2000,5.995,07/09/2000,5.263,06/04/2000,6
05/09/2000,6.022,06/09/2000,5.284,05/04/2000,6
04/09/2000,6.019,05/09/2000,5.275,04/04/2000,6
01/09/2000,6.026,04/09/2000,5.244,03/04/2000,6
31/08/2000,6.062,01/09/2000,5.24,30/03/2000,6
30/08/2000,6.059,31/08/2000,5.337,29/03/2000,6
29/08/2000,6.056,30/08/2000,5.331,28/03/2000,6
28/08/2000,6.005,29/08/2000,5.322,27/03/2000,6
25/08/2000,6.011,28/08/2000,5.265,24/03/2000,6
24/08/2000,6.002,25/08/2000,5.266,23/03/2000,6
23/08/2000,6.023,24/08/2000,5.252,22/03/2000,6
